scope,event_id,match_id,evaluation_fold
WC2022,30462b2b-5428-470f-ae77-8552c19fe875,3857286,3
WC2022,304aa213-c1b6-419d-acf6-3228a7151e88,3857272,1
WC2022,3055588d-5ccb-4baf-b669-f2284cfe138c,3857283,2
WC2022,307e8c57-dfe1-4253-a2fe-2baf93efa2b1,3857287,4
WC2022,30a2835f-6b78-4ba9-ba6d-198ae9aa8e07,3857295,4
WC2022,30cbcb55-725f-4d06-9f28-7d2b40a004a2,3869254,3
WC2022,30e453f5-9ee1-43e4-a1c4-ffb3a44043bf,3857258,0
WC2022,30fdc5dc-1be4-4773-ae61-69221680f7c3,3869152,4
WC2022,310f1807-962f-4e2a-bfcd-cc008c386aaa,3857270,3
WC2022,3118df44-5b0b-4f4e-8c17-11d4acbac5cc,3857266,1
WC2022,3152422f-5dbe-460f-9261-85a8d380d859,3857264,1
WC2022,315456b3-f6cc-40c5-9c8d-7f4243b8eb7d,3857289,2
WC2022,31558869-2dca-43fd-bd53-8c391b251fe2,3857285,4
WC2022,3160c66d-75da-4f11-9540-3bd7a33b9d2c,3857297,1
WC2022,317d6383-4d3f-4aa1-b081-5770984081d6,3857271,4
WC2022,317f170e-1d7d-49fb-b6e5-7a0906cf42e4,3869519,2
WC2022,31810ea1-51d2-4e81-8be0-387f29f6c683,3857257,4
WC2022,31b73edb-000d-4a78-9e62-9b06d9ff5040,3869118,4
WC2022,32095022-de23-4070-97f8-7dc9d0bb3f41,3857291,0
WC2022,3211fd9a-4552-4e3f-89c0-95f6b311d502,3869117,3
WC2022,32123f57-bac5-4ebb-a954-71acafbc018d,3869486,3
WC2022,32404aa9-8e27-49da-b707-260c2ce6b4e7,3857283,2
WC2022,32465ba9-1258-443a-af13-5841f19d5812,3857271,4
WC2022,327382ca-6fbc-4b4b-8b80-a5a4693ed60a,3857254,0
WC2022,3283e320-68e4-4db6-b192-c509c894f375,3857285,4
WC2022,32896c41-fa18-4dd6-a922-8df3024e208d,3869253,1
WC2022,32b7b8b1-3d48-4a89-b4a7-dcd008f48415,3857295,4
WC2022,32c0ee83-6b8b-44e1-9724-ef9c55e55258,3857256,1
WC2022,32ce1acf-f78b-40ad-8345-ec1c5c52d9a8,3857284,3
WC2022,32ee954e-c7a7-4da6-bcf9-d436abdcf905,3869486,3
WC2022,3306cd75-52a8-45c0-990e-e6e2476b2581,3857282,2
WC2022,33189b01-985d-4600-a8e5-faf9ca7e64be,3857261,4
WC2022,33556edf-7bff-4239-9cff-3a3fb63dd5b3,3857296,2
WC2022,3360ac8c-a998-48f6-bd58-527a9ce12a75,3857285,4
WC2022,337b98ec-03ae-401e-a871-f9059857e673,3857286,3
WC2022,340215f2-2f3d-49b5-b924-c012ec9d7344,3857266,1
WC2022,340fb1af-222b-4bc9-ab8b-59573a2580ec,3869118,4
WC2022,341d4ea8-f90a-4537-8d74-f55b902a7bcb,3857287,4
WC2022,344a29af-7f3b-4f2a-b1bd-3d984258383e,3857299,2
WC2022,345d2c75-405e-4482-a067-b912136d0057,3857272,1
WC2022,346515e8-7792-4a03-a515-ed7d3082e303,3857260,1
WC2022,34823594-5f05-4cce-b339-b5eb7329c43c,3857275,4
WC2022,34cd2dd2-c704-4067-9715-c69ba423cb91,3857289,2
WC2022,34cd8397-bc21-41ac-84eb-f6887f87e649,3857274,2
WC2022,34d3f48c-2131-4f47-a698-0ada330111d9,3857266,1
WC2022,34e2ff73-bd87-448f-8157-7537f478f01e,3857261,4
WC2022,354e52ec-fe6a-4402-9072-f9493c3bdbc1,3857265,2
WC2022,3556aff7-0453-45f3-a66f-5e442393d35c,3869152,4
WC2022,356777e6-f32f-4011-9ada-57bdb31d581d,3857263,0
WC2022,356878c9-a9a5-43fd-a7d3-595dceb36765,3857275,4
WC2022,35877023-6f0f-44d9-b1a7-d06101762415,3857263,0
WC2022,35888ea7-513e-4734-9df3-e1247bbb2602,3869684,0
WC2022,35bcb876-4334-43e5-8560-5b7f19b3614a,3857287,4
WC2022,35d28ad9-8c8b-45b8-bfcd-bdb36ba3b739,3857298,1
WC2022,35fad284-76a2-4ae4-b32d-43d332b5cb19,3857259,3
WC2022,363dd7b4-7157-45a5-bc98-47a12d00ed8d,3869219,2
WC2022,36401031-24bf-489a-9831-23cf36658c34,3857264,1
WC2022,36542966-459a-4835-b85c-4141f57a6c04,3857280,2
WC2022,3658b718-47f9-425b-955d-611b61a2efec,3857268,1
WC2022,3671c85d-1126-48d8-b847-b6d18dd322c0,3857298,1
WC2022,36743a05-fb6f-4998-8368-fe9ce9fa0212,3857290,1
WC2022,36779332-8eb3-430c-a281-162958efdb2b,3857269,0
WC2022,36b74207-8c87-4334-8012-0f9e367fe80d,3869220,0
WC2022,36dbaef6-3572-419b-9199-44dacadfbaec,3857270,3
WC2022,371c9bcc-8482-4e5a-ab14-581f90d3df85,3869486,3
WC2022,372d1b4b-fc2e-44f0-bb03-bee41a924a63,3869118,4
WC2022,373fba25-8153-4b2d-baac-75decfe29ef1,3869253,1
WC2022,374335c7-22c3-4dcd-bda9-6f24cadef732,3857277,0
WC2022,3745e50a-0c65-48bd-88e0-032cf0d52ef5,3857254,0
WC2022,375bd8b5-d189-48d5-922b-59900473ec67,3857255,0
WC2022,375f7fe2-ef74-412e-af41-e690d2879323,3869321,4
WC2022,37706773-b05c-4c76-abb6-a8d5dd5af60a,3857281,3
WC2022,3770eb02-3faa-4274-889a-3167ba19f792,3869321,4
WC2022,377bb123-3f7a-45b3-9aaa-edbb5512eaed,3869118,4
WC2022,377e7ab2-741f-4140-bc70-6605e962fa7c,3857259,3
WC2022,37ba85bc-b4cc-4c0a-8200-8021407e0034,3857283,2
WC2022,37bf1ef0-60d1-4c05-9d14-84e7567f43e8,3857254,0
WC2022,37c31f28-9001-4781-9258-adc5596e2ed0,3857262,3
WC2022,37d79b74-949e-42ef-ac88-e68246d511d1,3869685,0
WC2022,37f0ac7e-8285-4c8f-b85f-4535c4ca6e50,3869685,0
WC2022,37f26479-6d5a-4449-b361-8d4a330d500b,3857291,0
WC2022,37f5cb87-a47b-4d85-9b70-0afabdeb5304,3857257,4
WC2022,38070d99-e007-48ba-bb80-4d24775d12c7,3857272,1
WC2022,382ffeb7-0a6c-48ab-9ade-88f8ff24b801,3857290,1
WC2022,3866117e-0528-4a13-934a-fb34844921c0,3857282,2
WC2022,387535e8-ad29-497a-80a2-84311617481b,3857280,2
WC2022,3875ef7d-04d7-44e7-96db-807ab578917c,3869684,0
WC2022,3879ff93-eef9-433d-b4c7-e5be3e8e488d,3857288,3
WC2022,3885cf45-9eb2-46b6-9054-60612d3f0ef4,3857254,0
WC2022,389c1b9e-3a32-40a0-9cde-c6895dfabf36,3857258,0
WC2022,389f7965-5376-4af4-9efb-119e6389f340,3857268,1
WC2022,38b77c51-3576-474a-a19a-13d67aa7eec1,3857290,1
WC2022,38c0b942-c728-4aa1-be58-f4b560646c99,3857282,2
WC2022,391351bc-7286-4741-9437-a765f33f5087,3857282,2
WC2022,3926e470-3b42-4d68-a82d-b28bcb5a0347,3857275,4
WC2022,3927a95a-4dc4-467a-b24d-07d5f638426b,3857299,2
WC2022,395b47f6-85a3-4ae2-9ea3-b57283fa66a4,3857287,4
WC2022,3986b25b-e28b-4a68-9eb1-e50c1e5c0885,3857269,0
WC2022,39a1ccfd-a248-482c-8d4f-4b94ce54cfce,3857273,3
WC2022,39a2da3d-09bd-4cc2-8754-8f462fff9cfd,3869684,0
WC2022,3a0f18ec-c532-4bbb-b8d8-840d45e62601,3857264,1
WC2022,3a176732-984a-428b-bb15-e0e8f9a05b16,3857267,3
WC2022,3a2e6868-9fb5-46ae-9b9a-6ac3a9305c05,3857260,1
WC2022,3a7508a9-ef4d-439f-b560-871ff2a0c37b,3857257,4
WC2022,3ac07a7d-176d-4f90-8bb0-69ab3b6c228f,3857262,3
WC2022,3ac32675-2bdb-4db7-a564-a07bcba1f32c,3857298,1
WC2022,3ac7693e-4948-4d06-a25e-039dfc9263ec,3869684,0
WC2022,3b1c0517-f626-41dd-aa2d-b24ca7fe0090,3869552,1
WC2022,3b23da56-79cd-4aed-8d38-f223c1e41810,3869152,4
WC2022,3b2674cd-ae1f-4a8e-a3bd-3d6e770f5ce3,3869220,0
WC2022,3b694f77-4293-4b44-844e-49c710cdf346,3869254,3
WC2022,3b83f28f-aa63-4d78-a4d1-ca7bf43999d1,3857282,2
WC2022,3ba9c0c8-77fd-4a5b-8ed3-f7f3e71067e1,3857266,1
WC2022,3bafeefc-4387-4baf-9e44-a29740ab9102,3857282,2
WC2022,3bc6893d-34a8-4f38-9bf9-3d7c1c9eb63f,3857264,1
WC2022,3bcf0ece-252a-4b05-97c8-5ee28a2bde09,3857292,3
WC2022,3bcfae75-9997-49e3-b58e-b7f76f0770d8,3869152,4
WC2022,3c733762-af08-471d-b4f9-19cf4dd5f311,3857290,1
WC2022,3c8a0ae2-cf6f-463a-b246-15c3f2990b5c,3869321,4
WC2022,3c9c3058-835a-4284-9fe7-408af76f87a8,3857261,4
WC2022,3cde34a0-a284-4c2f-8b85-57f35a0c98f7,3869420,2
WC2022,3ce62bd8-2be9-4588-9788-62ed89c6d60e,3857256,1
WC2022,3d020e92-46f7-4009-8278-d30d40303526,3857278,4
WC2022,3d09f7aa-70a6-4f2b-b2a5-51c50f9b4f79,3857265,2
WC2022,3d38bb80-c405-4038-9fbe-0838b91e7949,3857294,4
WC2022,3d805e4a-da04-4e2e-847c-0b1c1a547790,3869118,4
WC2022,3d85d26b-9ad4-4aa6-acfc-57b1f0b4ccd9,3857263,0
WC2022,3dabf4c7-4633-43ef-9fd5-582590f5c43c,3869118,4
WC2022,3db87195-466f-405d-94cc-cb0f4c19eecb,3857263,0
WC2022,3de5a8ee-d3cc-42e8-8b69-e90479339ada,3857278,4
WC2022,3e489e7d-748d-48f3-b40f-2aa33a409046,3857265,2
WC2022,3e4c5f3c-d8a8-45fd-b57f-00d3bd724ee8,3869486,3
WC2022,3e5db9c7-5032-4254-a85b-81740c588e99,3857276,1
WC2022,3e606e32-b42f-4347-8660-e5bdd4fd45eb,3857270,3
WC2022,3e6b2bad-58cb-4028-b650-eb1d71214ba2,3869151,2
WC2022,3ea08f2c-abd4-43cb-a3a7-9dd56b2e681b,3857285,4
WC2022,3f006158-cb8c-4b93-90de-f8f9a6768a94,3869321,4
WC2022,3f40312e-cb91-4484-b363-ec6c7ebd2fbe,3857263,0
WC2022,3f436770-3d15-4fd8-9160-4a58cf7bafb7,3869118,4
WC2022,3f72b6cf-f80b-4771-adec-38f25e25c8a6,3857258,0
WC2022,3f8cfdb2-2b5e-4bab-a146-5e806d84a118,3857260,1
WC2022,3f95ed4f-2fca-40ee-91e8-65d89ac807bc,3857277,0
WC2022,3fa08d1e-438a-4877-af01-0cb7145cf204,3857281,3
WC2022,4000acea-7c5d-46db-98de-51fce95949ce,3857278,4
WC2022,400e1344-fa6b-49c8-9963-4a9bfd7188fb,3857273,3
WC2022,4011f4b0-221e-4917-8063-23a7513ed069,3869519,2
WC2022,4025c14e-7c7f-4133-a498-22af9be44727,3869117,3
WC2022,40276df3-3ca8-482f-b9ba-9fefcc79a94a,3857301,4
WC2022,4040f0f7-60ba-4981-8ef5-0426acb7da36,3857277,0
WC2022,406b2a8c-340e-484d-90a3-19d0f6c533f7,3857283,2
WC2022,40769098-2f4b-46d5-b5c4-70212c43003e,3869219,2
WC2022,4086471e-6ca3-482d-82aa-8ec894b1d883,3857288,3
WC2022,408a1edc-8d7e-4fc7-a094-81694e98eb5c,3857299,2
WC2022,409319ff-6078-43ec-9071-3179d4dddc48,3857256,1
WC2022,40c9d378-7f80-4d36-8dd5-0d41be62bdf7,3857269,0
WC2022,40d55f4c-33d0-41da-a8c2-76170aaa8a84,3869519,2
WC2022,40e76bb2-c6d5-4c3b-baba-aa4dce54b8ee,3857273,3
WC2022,40f400c2-2be9-4210-94d3-9108fec7be8d,3869685,0
WC2022,40f4cbeb-4ebd-4de4-a091-7ece8b4cbe20,3857273,3
WC2022,41088640-e8e5-42e9-8ceb-59f9c2240e2e,3869152,4
WC2022,412af0c3-f334-4a9f-9807-e3352bdaf2b6,3857294,4
WC2022,412d49fa-e8dc-4b69-9f7f-ca8aeaa3b712,3857297,1
WC2022,413499f4-3db8-4f15-8b19-c438c5df3309,3857289,2
WC2022,41587570-e154-4d4a-8a92-775c8289a288,3857255,0
WC2022,41c0f083-4f10-4aca-9384-f617eabbcad5,3857298,1
WC2022,41c5cd98-cb04-4c85-8b1e-2e389491249f,3857262,3
WC2022,41c63d14-4ed4-4a20-8ddf-128f135059b0,3869118,4
WC2022,4210f87d-613d-44db-ba04-0c303ad024b9,3857263,0
WC2022,424f46bf-2a49-4cfe-b74e-621a83fe72a6,3857261,4
WC2022,4268a6f3-b971-4ff2-924f-42fc158267b1,3857290,1
WC2022,428d6420-0dc8-4b9a-b8fe-f8ee1d055e4c,3869254,3
WC2022,42b13a7e-7ac7-4231-acaa-5428367d36fa,3857257,4
WC2022,42cd340b-2957-4bf7-9cd3-c3381386c02a,3857264,1
WC2022,42cfeb60-2c62-4645-ad30-40188253e627,3857282,2
WC2022,42d8f478-5cc3-4c30-a321-13f04d738b5e,3857296,2
WC2022,42f77759-c26b-4dbf-b950-788fb716d941,3857263,0
WC2022,430606f3-39a8-4355-bc00-15ec8c974041,3869254,3
WC2022,4323675f-9ada-4e18-8d4f-b245ab7b1672,3857259,3
WC2022,432edb7c-ff6c-4015-8f2d-23f159e5509d,3857276,1
WC2022,434827ff-1979-4f63-bc46-0702df331306,3857285,4
WC2022,436f1f7f-485e-4fca-a1de-f05b05dfac96,3869219,2
WC2022,437883b8-12a2-4d3c-93d7-5d2ab8412792,3857271,4
WC2022,43bee174-00c5-428d-a4e1-a2be73b6070a,3857265,2
WC2022,43bf101a-f6c2-4fd0-b90c-2204d71e806c,3857291,0
WC2022,43cd07c9-d81c-4fff-92d8-79ebfadf297d,3869220,0
WC2022,43d1f7c3-1044-4848-a43d-1e4d6df03187,3857287,4
WC2022,43e8e0a6-5768-4d76-85e5-751bfd864e65,3869151,2
WC2022,441d1e03-40a4-4b23-aa8d-64343acfd5a8,3869151,2
WC2022,4426eb05-4d6a-4e71-a111-d0363bf2c4cf,3857294,4
WC2022,444e3ca8-4c39-4bfc-ab60-867edd7e3a5e,3857293,2
WC2022,4499a533-18e6-425c-a3f9-1f285c7d435e,3857298,1
WC2022,45002f6a-277f-4098-91cc-910f3f6ad189,3857278,4
WC2022,45075b7f-ebae-4207-b167-9aa5fcfb3821,3857300,0
WC2022,45266a50-1cc0-4f78-96f2-af93d8b237d4,3857281,3
WC2022,452efe29-799f-4ab9-84bf-e43e4cc5fbdd,3857265,2
WC2022,45332777-31ab-4ff4-8274-ac1d66b77676,3857272,1
WC2022,456c1820-496c-4048-b7d1-eda6da6c0af0,3869552,1
WC2022,45be98e8-217c-4b27-916b-33917fe99e8e,3857285,4
WC2022,45d95cd6-2b99-48a3-a149-af6678e6abe3,3869219,2
WC2022,45fa78fa-1648-45f1-bed3-1f6738ef099c,3857298,1
WC2022,460380a2-58bc-4dec-bb25-ef40938c756f,3869321,4
WC2022,460542bd-375d-411f-9989-a10abe12c57e,3857280,2
WC2022,4655ea80-a538-4647-bcec-cd0ee2fab787,3857259,3
WC2022,46882f3c-869b-4946-ac85-e4f05cbf85c9,3869118,4
WC2022,46a1fffb-90ad-41d4-9ce4-ce0c83ecce53,3857286,3
WC2022,46ad73d8-ab18-427d-952d-d20e79620b08,3857284,3
WC2022,46b234e9-d038-4ec7-b938-7422b6fce5e7,3869254,3
WC2022,46bf1ea9-2e91-42ec-8199-5eba513e44cd,3857276,1
WC2022,46c071e3-6e15-44b5-b5d8-7507bd8e85f2,3869117,3
WC2022,46d08a40-cd33-4e97-9c55-6702add76ec2,3869486,3
WC2022,46fad567-b36a-4da6-bc15-c92a9ad211a8,3869354,0
WC2022,47029b72-7e6c-4666-a511-3d782536b83f,3857284,3
WC2022,4713df47-66f5-4db9-a314-6514116c75a5,3857279,1
WC2022,471a786d-8624-4ebf-8489-b0543ecfc547,3869486,3
WC2022,472406be-74a8-4acc-a167-af59b7eb0aa0,3857297,1
WC2022,47293534-e0b2-47c4-81d4-39173e0072ae,3857279,1
WC2022,475c7b5a-f918-42be-b6bd-9caf10f670c8,3857255,0
WC2022,477e1919-3c87-4a86-9a5b-8e03becfff51,3857294,4
WC2022,4793e4bd-7dd3-4fe7-a76d-90c82139b0e1,3869254,3
WC2022,479c20a1-bc59-436c-af8b-e492f6bc08dc,3857271,4
WC2022,47b8f0b8-b74f-49c3-8e6c-42b42640c8dc,3857301,4
WC2022,47bb6bf8-2324-456f-8fbc-256f63365cec,3869219,2
WC2022,47f8daae-4623-472a-9063-61c08c7fd8ab,3857295,4
WC2022,4800f75b-4f33-47fb-9677-6908adfc5a44,3857291,0
WC2022,480c9688-edbc-41ce-9e2e-6f313b6babdd,3869219,2
WC2022,4849298e-d931-4ede-857a-4849b3d82ab8,3857284,3
WC2022,486029db-a05c-4900-bd2c-3be3b64c9e09,3857290,1
WC2022,488c6f0e-a2b2-42c6-8de5-7a56fb5274df,3857269,0
WC2022,48b9b9d9-ed93-4bd4-a7f7-4e7a6477f4c5,3857264,1
WC2022,48d3b5b3-20da-484a-a8dd-b3fece5c2e02,3857301,4
WC2022,48e34889-00ea-46c2-9c3c-59b56d1f58af,3857262,3
WC2022,48e41d09-4e04-48d5-943c-18dacee1a2b4,3869219,2
WC2022,48ee0399-547f-4db3-b6b9-1da9bf76de84,3857277,0
WC2022,48f3a4fa-e58c-4bd2-969c-09d02705b962,3857261,4
WC2022,48f7a255-c2a5-47d4-9d44-90ead0a28f43,3857262,3
WC2022,48fdbe5e-a1dc-486a-b32a-a640003da53c,3857294,4
WC2022,49047377-cd48-464d-a73e-3bcc0c0e4509,3857298,1
WC2022,49164c32-5328-4e01-9efe-2d99b3af75ac,3857273,3
WC2022,494161c2-eef3-4d2c-8e3a-15cafabd61b1,3857258,0
WC2022,494ec0ce-2531-4876-8f52-57b0aef4a429,3857284,3
WC2022,495b904e-5df3-42c8-9a59-c8f27e799671,3857274,2
WC2022,496f09af-aa1b-4b45-a4af-c4e831b4ab8c,3857266,1
WC2022,497be68e-5808-4c9b-ab7f-26fba54e6dad,3857287,4
WC2022,499c7d23-daed-40a7-9574-c0218d862a04,3857269,0
WC2022,49c5b54a-d538-498f-8451-84b88d74237b,3857273,3
WC2022,49c613c0-a0f4-4404-987c-ce3facbdf170,3857281,3
WC2022,49d2068f-ef3f-48e8-9cbb-3c77fb9f0b98,3869253,1
WC2022,49e1ae71-e96a-4cb1-8445-8c679661700a,3857287,4
WC2022,49efbacd-9bfb-4aaf-a0ff-8f715104a771,3857274,2
WC2022,4a1331a6-0670-456a-b856-6bf1c61c98f0,3857286,3
WC2022,4a298b85-ff37-4959-b80f-86678f75e36a,3869420,2
WC2022,4a447445-1444-463b-a06d-26852913e0e8,3857259,3
WC2022,4a49a3b5-5bf6-41a8-aa47-3509cf1c6757,3869117,3
WC2022,4a5e096b-4eab-4876-bec9-68a11b6ad5cb,3869219,2
WC2022,4a80f447-5587-4556-92ce-7924ff52de58,3857271,4
WC2022,4a8e13b1-11cf-467d-8d5a-c108423543e5,3857261,4
WC2022,4a8e73f9-b5a4-480d-a13a-268f6885f77d,3857277,0
WC2022,4a962a6f-8eb7-47c8-844b-403485d26d7b,3857293,2
WC2022,4aa74109-e34d-4495-9bb7-75ab7b4a2197,3857271,4
WC2022,4aa9f0b8-6d5a-48ce-89c4-37eff7670c19,3857301,4
WC2022,4ab01ba9-12ed-4fce-ad3a-1ceee936100b,3857281,3
WC2022,4ab40f6c-faf5-4a1f-80ba-27995607a978,3857254,0
WC2022,4ab91d8a-8269-47ff-a00a-1b20665e7b66,3869219,2
WC2022,4abd0ed7-4e53-47bd-916e-cec0b669ca6c,3857264,1
WC2022,4ac79015-88bd-4a56-b13a-fd0eaaf46136,3857284,3
WC2022,4ad3349b-822a-470d-82da-c7d729144adc,3857295,4
WC2022,4ae509ad-49c8-4ab5-9491-0c009a48b928,3857292,3
WC2022,4b0347fb-ad28-4b9a-8934-26781a450301,3869420,2
WC2022,4b05a5ae-ccb3-4b99-a672-ad51c901fb4b,3857282,2
WC2022,4b6bc458-1cb8-488f-b820-e4870a67695d,3857259,3
WC2022,4b6c9bf8-d3c5-4f2e-a41c-ffa32661648f,3857256,1
WC2022,4b718e77-e404-4432-b409-7c82593ba7db,3857262,3
WC2022,4b725187-307b-4d94-ab5a-a4e97c48b3a1,3857267,3
WC2022,4b89a1e6-95f3-4bb7-b8f8-0f2977684e28,3869685,0
WC2022,4b94d696-8cad-437c-b78c-893b6be72cc3,3869685,0
WC2022,4baf8c47-f946-4ad9-b4f7-5d049b932081,3857272,1
WC2022,4c1bdbc3-9d60-44be-873b-afe5ff85df6d,3857255,0
WC2022,4c34988e-ae24-4954-90a2-cceb95259588,3857296,2
WC2022,4c3e48d3-6a85-4585-92f1-78dd7053b93e,3857268,1
WC2022,4c5274d8-6bac-44c7-bbc7-fe2628399c09,3857275,4
WC2022,4c6179cb-959e-4d0d-a86f-827cb4c13e0b,3857276,1
WC2022,4c652daa-da68-48bc-8b23-84c1acc23bfe,3869118,4
WC2022,4c7ec2dc-d484-445f-ae6f-05e2265afcdb,3857259,3
WC2022,4c914bd2-2733-4dfb-9a12-bfd05cfa83bb,3857267,3
WC2022,4c932e6e-b507-4579-aa40-f1b19e83638a,3857297,1
WC2022,4c9cee58-8d33-43c2-a07b-2c4290226d54,3869220,0
WC2022,4c9e163f-e483-409c-905d-c4917fa90456,3857287,4
WC2022,4ca0fec0-9c24-472f-a402-be9fd9fce7fe,3857284,3
WC2022,4ca26df2-d033-4af3-bd7f-0351ceeb6a35,3857268,1
WC2022,4cda22a7-2808-4983-9d18-71a8da9cb44a,3857284,3
WC2022,4d381aca-a642-4423-ae4b-a228e2bbd902,3857299,2
WC2022,4d482d84-5fb8-42cd-a358-0b30f7dca135,3857295,4
WC2022,4d4dd4cf-6704-47f1-bf3f-73ff9fca1d1a,3857281,3
WC2022,4d66ef91-9da6-4f2d-a2f3-54140036ff72,3869118,4
WC2022,4d76ed97-d36b-4b82-8132-3b32fbaea2e0,3857295,4
WC2022,4db402e8-abe3-42e4-bada-86e090d76600,3869420,2
WC2022,4dcc2c9e-ba79-4003-b3a2-086a28ae0fe6,3869219,2
WC2022,4df5af53-5a4c-4b88-86e2-77c87dcde15a,3857272,1
WC2022,4df9e84c-6f1b-43f9-9e2d-08fb668374bf,3857256,1
WC2022,4dfb73ce-0299-4498-a170-d1630af84340,3857254,0
WC2022,4e0862f8-112c-4519-8481-ec64ba987927,3857283,2
WC2022,4e3fd5c6-75bd-4915-8d65-0db0848a548c,3857271,4
WC2022,4e4a8a85-df2a-424e-8793-46ade13f2da8,3857262,3
WC2022,4e7deeb0-f538-4593-8c2b-78ae37755157,3857301,4
WC2022,4ec61547-95c2-489e-a6fc-ba72cc4de9c6,3869118,4
WC2022,4ed4be38-910c-4756-9fba-31bf094aa52f,3857279,1
WC2022,4edc9de1-2eb2-4cb7-9eab-a5130cdf6a89,3869254,3
WC2022,4f2a0fb0-84dc-4420-8201-ea1b20bbbee8,3857299,2
WC2022,4f6eabd8-fb0a-4e5a-8bec-35b191a46856,3869151,2
WC2022,4f94ff76-2984-4520-b30c-558d50404812,3869420,2
WC2022,4f978c71-7cbf-4a44-97a7-041e1ff641dd,3857299,2
WC2022,4fa9e757-070f-4f60-88a0-542cd8de77e4,3869151,2
WC2022,4fabc170-592b-42f4-a75c-97750c14922a,3869685,0
WC2022,500051ee-6c9a-4007-9c18-b50e8b9e7a39,3857300,0
WC2022,500273a8-675b-41dd-b515-8ba530c69be6,3869321,4
WC2022,50225d52-223f-4bcb-9100-a68609b299ac,3857274,2
WC2022,5062247c-c6cd-4833-bfc3-2ceb17e5374c,3869117,3
WC2022,506956dd-3fc1-4afa-91de-b3f8bc189d3a,3857254,0
WC2022,506d70e7-9899-42f8-9801-279c60b5e767,3857257,4
WC2022,50aea567-7355-43d9-94f5-48e81038c128,3857257,4
WC2022,50dcf650-aefe-455a-848c-68418d9b8875,3869118,4
WC2022,51097e67-8d6f-4651-aed1-1645a6f57fbe,3857296,2
WC2022,511389d1-859d-4974-b698-c9076e557183,3857275,4
WC2022,5119f051-2d0e-4b80-b98c-5cf6820d5ee9,3857256,1
WC2022,5123e00e-c398-418d-aea4-df901b23174a,3857257,4
WC2022,5165f6c4-ab42-498f-8aa7-b154afc403ae,3857263,0
WC2022,516bd636-aef9-4ba3-b131-500266b6dbc8,3869684,0
WC2022,5175ee0d-8e2b-416c-9f23-a3116393df40,3857264,1
WC2022,5180bb36-3287-4f1b-8038-8425a45d0bbd,3857254,0
WC2022,519e1c70-82d9-42cb-93c0-1eab8f99d13d,3857276,1
WC2022,51a82166-8a63-40c2-9f30-8f851556a63f,3857289,2
WC2022,51b7ae0d-12a6-4bfe-baa8-9dd26221fe13,3857291,0
WC2022,51c8d3d2-545b-4214-9a8a-f65e134f8ba7,3857259,3
WC2022,51dda5d5-f215-4974-a502-c899caf56469,3857284,3
WC2022,51e2cf34-c0d7-40f6-af9d-802310ada46e,3857300,0
WC2022,51eab409-00de-4b62-b7e1-f0df60fc9ff4,3857268,1
WC2022,52066cd3-9a58-4a7d-ab5b-2c29a56f2d6b,3857273,3
WC2022,521bef6a-84c1-43d5-8287-abc9095203f3,3869118,4
WC2022,523315d3-a373-47cf-a5f4-57c1dca55b69,3869486,3
WC2022,5275ea5f-6be3-4162-8ba1-318ec2a0eb59,3857290,1
WC2022,527807b1-647e-4b98-91ce-65e1e2b28971,3857285,4
WC2022,527f13b5-e558-49dd-b359-0c407d82dbd9,3857261,4
WC2022,52853db8-1558-406d-8c80-19ac547e08b9,3857265,2
WC2022,528ce8aa-d840-458a-a16f-ac4befa7aecb,3857261,4
WC2022,5297bb4f-d24d-47c6-803a-ef8100a280bd,3857287,4
WC2022,52a68d2b-d33e-4506-b7f4-198317e55e09,3857301,4
WC2022,52ae8798-1c77-4223-8f58-8d2774dfadbe,3869253,1
WC2022,52ca2d91-80f6-4b2d-8d84-c2fa0d74e3a6,3869152,4
WC2022,52eaaac0-476a-4847-9d88-8787eb759b0b,3857285,4
WC2022,5300cff8-d70f-432c-861a-a6122bbaf30d,3869552,1
WC2022,53083f29-47ce-41b6-91b9-50165c35b4fc,3857291,0
WC2022,53100769-c4b3-4f84-b515-4d01392d6872,3857263,0
WC2022,533bacee-666e-4e8d-9ea3-9bc653243ad1,3857271,4
WC2022,5346f98c-6ed7-4779-a12e-cf96169fd440,3857290,1
WC2022,53574d9a-c898-4efe-bdcc-05048ba7893a,3857260,1
WC2022,535b494e-5f9c-48da-afcd-1dee30699ddc,3857298,1
WC2022,535bd525-bf87-448c-9ea3-921bb8de4217,3857265,2
WC2022,5368b7dc-8dee-4fb9-b0c7-f1175f3bbf41,3857276,1
WC2022,537542c6-b5bb-4ed9-9efb-c1951c3f4743,3857290,1
WC2022,537ae27a-3122-47b4-a076-905640e38e9a,3857298,1
WC2022,537eb263-59cd-4009-bf0f-bb2ef9313372,3869118,4
WC2022,53a372d8-138e-4c63-88f6-9bae58a107b4,3857271,4
WC2022,53c146bc-1534-4d88-90fc-09e712ace517,3869519,2
WC2022,53ccaba7-3edb-4b94-84e1-25055998d98c,3857263,0
WC2022,53cd6aaf-1e7b-4319-b8f9-02cc6e6aae96,3857268,1
WC2022,53dd52c0-740f-4f5d-9889-d91df3e099d0,3869354,0
WC2022,53e22d8b-3c79-4a69-89cd-a29046287aa3,3857290,1
WC2022,547832a5-9eff-4253-9b8b-5daaed9ba66d,3857298,1
WC2022,54dba60f-d0ca-47a8-98c7-58f6f01e0012,3857295,4
